system,body,product_key,indication_key,decision_date,outcome,arrangement_type,uncertainty-durability,cost-effectiveness,budget-impact,comparator-or-evidence,price,population-or-restriction,capacity-or-delivery,none stated,stated_reasons_verbatim,source_url
Germany,G-BA,breyanzi,LBCL_2L,2023-11-16,recommended,none,False,False,False,True,False,False,False,False,"Ausmaß und Wahrscheinlichkeit des Zusatznutzens von Lisocabtagen maraleucel gegenüber einer Induktionstherapie mit R-GDP, R-ICE oder R-DHAP gefolgt von einer Hochdosistherapie mit autologer Stammzelltransplantation: Anhaltspunkt für einen beträchtlichen Zusatznutzen",https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/960/
Germany,G-BA,breyanzi,LBCL_2L,2023-11-16,not-recommended,none,False,False,False,True,False,False,False,False,Ausmaß und Wahrscheinlichkeit des Zusatznutzens von Lisocabtagen maraleucel gegenüber der zweckmäßigen Vergleichstherapie: Ein Zusatznutzen ist nicht belegt.,https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/960/
Germany,G-BA,breyanzi,PMBCL_2L,2023-11-16,not-recommended,none,False,False,False,True,False,False,False,False,Ein Zusatznutzen ist nicht belegt.,https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/960/
Germany,G-BA,breyanzi,FL_3L,2025-10-02,not-recommended,none,False,False,False,True,True,False,False,False,Zusammenfassend wird der Zusatznutzen von Lisocabtagen maraleucel wie folgt bewertet: Erwachsene mit rezidiviertem oder refraktärem follikulärem Lymphom nach mindestens zwei Linien einer systemischen Therapie Ein Zusatznutzen ist nicht belegt.,https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/1200/
Germany,G-BA,breyanzi,MCL_3L,2026-06-04,not-recommended,none,False,False,False,True,True,False,False,False,Zusammenfassend wird der Zusatznutzen von Lisocabtagen maraleucel wie folgt bewertet: ... Ein Zusatznutzen ist nicht belegt.,https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/1295/
Germany,G-BA,abecma,MM_4L,2022-06-16,recommended-restricted,none,True,False,False,False,True,True,False,False,"Fazit zu den indirekten Vergleichen zur Wirksamkeit In der Gesamtschau kann nicht mit hinreichender Sicherheit davon ausgegangen werden, dass für die relevanten Patientenkohorten der Studien NDS-MM-003, PREAMBLE und MM-007 eine Strukturgleichheit zu der Patientenpopulation der Studie KarMMa vorliegt. Aufgrund des einarmigen Studiendesigns ist eine vergleichende Bewertung der Ergebnisse zum Gesamtüberleben nicht möglich.",https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/781/
Germany,G-BA,abecma,MM_4L,2024-05-02,terminated-or-withdrawn,none,False,False,False,False,False,False,False,True,wird das zum 1. März 2024 separat begonnene Nutzenbewertungsverfahren zu Idecabtagen Vicleucel im Anwendungsgebiet multiples Myelom nach mind. 3 Vortherapien eingestellt.,https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/1065/
Germany,G-BA,abecma,MM_3L,2024-09-19,not-recommended,none,False,False,False,True,True,False,False,False,In der Gesamtschau der Ergebnisse zu Nebenwirkungen liegt ein Nachteil für Idecabtagen vicleucel im Vergleich zur patientenindividuellen Therapie vor. Ausmaß und Wahrscheinlichkeit des Zusatznutzens ... Ein Zusatznutzen ist nicht belegt.,https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/1068/
Germany,G-BA,carvykti,MM_4L,2023-08-17,recommended-restricted,none,True,False,False,True,True,False,False,False,"Begründung: Für die Bewertung des Zusatznutzens von Ciltacabtagen autoleucel im Anwendungsgebiet rezidiviertes und refraktäres Multiples Myelom (≥ 3 Vortherapien) wurden vom pharmazeutischen Unternehmer im Dossier Daten der einarmigen, offenen Phase Ib/II-Studie CARTITUDE-1 vorgelegt.",https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/924/
Germany,G-BA,carvykti,MM_2L,2025-05-15,recommended,none,False,False,False,True,True,False,False,False,Ausmaß und Wahrscheinlichkeit des Zusatznutzens von Ciltacabtagen autoleucel gegenüber DPd oder PVd: a1) ... Anhaltspunkt für einen beträchtlichen Zusatznutzen.,https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/1088/
Germany,G-BA,carvykti,MM_5L,2025-05-15,not-recommended,none,False,False,False,True,False,False,False,False,a2) ... Ein Zusatznutzen ist nicht belegt.,https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/1088/
Germany,G-BA,zolgensma,SMA,2020-12-03,terminated-or-withdrawn,none,False,False,False,True,False,False,False,False,Nach Überschreitung der 50 Millionen Euro Umsatzgrenze für Orphan Drugs für das Fertigarzneimittel Zolgensma mit dem Wirkstoff Onasemnogen-Abeparvovec wird die Beschlussfassung zur Nutzenbewertung von Zolgensma nach § 35a Abs. 3 Satz 1 SGB V vorläufig bis zum Vorliegen einer Nutzenbewertung des IQWiG ... ausgesetzt.,https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/561/
Germany,G-BA,zolgensma,SMA,2021-02-04,recommended-restricted,outcomes-based,False,False,False,True,True,False,False,False,Forderung einer anwendungsbegleitenden Datenerhebung und von Auswertungen – Onasemnogen-Abeparvovec (Spinale Muskelatrophie),https://www.g-ba.de/anwendungsbegleitende-datenerhebung-verfahren/1/
Germany,G-BA,zolgensma,SMA_type1,2021-11-04,not-recommended,outcomes-based,True,False,False,True,True,False,False,False,Die vorgelegten Vergleiche einzelner Arme aus verschiedenen Studien zwischen Onasemnogen-Abeparvovec und Nusinersen sind aufgrund der großen Unsicherheiten für die Nutzenbewertung von Onasemnogen-Abeparvovec ungeeignet und können entsprechend nicht für die Ableitung eines Zusatznutzens herangezogen werden.,https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/689/
Germany,G-BA,zolgensma,SMA_type2,2021-11-04,not-recommended,outcomes-based,False,False,False,True,False,False,False,False,Ein Zusatznutzen ist nicht belegt,https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/689/
Germany,G-BA,zolgensma,SMA_type3,2021-11-04,not-recommended,outcomes-based,False,False,False,True,False,False,False,False,Ein Zusatznutzen ist nicht belegt,https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/689/
Germany,G-BA,zolgensma,SMA_presymptomatic,2021-11-04,not-recommended,outcomes-based,True,False,False,False,False,False,False,False,"Diese Vorgehensweise ist jedoch mit sehr großen Unsicherheiten behaftet, da davon auszugehen ist, dass bisher nur sehr wenige präsymptomatische Patientinnen und Patienten in Deutschland identifiziert wurden.",https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/689/
Germany,G-BA,luxturna,RPE65,2019-10-17,recommended-restricted,none,True,False,False,False,True,False,False,False,"Zusammenfassend werden die vorhandenen statistisch signifikanten und klinisch relevanten Vorteile von Voretigen Neparvovec gegenüber dem beobachtenden Abwarten in Bezug auf die Endpunkte MLMT, FST und Perimetrie in der Gesamtschau in ihrem Ausmaß als beträchtlich eingestuft. Für die Endpunkte FST und Perimetrie verbleiben erhebliche Unsicherheiten bezüglich der Operationalisierung, insbesondere zur Wiederholbarkeit der subjektiven Tests.",https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/454/
Germany,G-BA,luxturna,RPE65,2021-05-20,recommended-restricted,none,False,False,False,False,False,False,False,True,Die mit Beschluss vom 17. Oktober 2019 in Kraft getretene Angabe „31. Dezember 2021“ wird durch die Angabe „1. April 2022“ ersetzt.,https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/454/
Germany,G-BA,luxturna,RPE65,2022-09-15,recommended,none,False,False,False,True,True,False,False,False,Für erwachsene und pädiatrische Patientinnen und Patienten mit Sehverlust aufgrund einer erblichen Netzhautdystrophie ... liegt ein Anhaltspunkt für einen beträchtlichen Zusatznutzen vor.,https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/813/
Germany,G-BA,hemgenix,HEMB_adult,2023-05-12,recommended-restricted,outcomes-based,False,False,False,True,True,False,False,False,Forderung einer anwendungsbegleitenden Datenerhebung und von Auswertungen – Etranacogen Dezaparvovec (Hämophilie B),https://www.g-ba.de/anwendungsbegleitende-datenerhebung-verfahren/4/
Germany,G-BA,hemgenix,HEMB_adult,2023-10-19,recommended-restricted,outcomes-based,True,False,False,True,True,False,False,False,"Zusammenfassend wird der Zusatznutzen von Etranacogen Dezaparvovec wie folgt bewertet: Für Erwachsene mit schwerer und mittelschwerer Hämophilie B (angeborener Faktor-IX-Mangel) ohne Faktor-IX-Inhibitoren in ihrer Vorgeschichte liegt einen Anhaltspunkt für einen nicht quantifizierbaren Zusatznutzen, weil die wissenschaftliche Datengrundlage eine Quantifizierung nicht zulässt, vor.",https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/953/
Germany,G-BA,roctavian,HEMA_adult,2023-02-02,recommended-restricted,outcomes-based,False,False,False,True,False,False,False,False,Forderung einer anwendungsbegleitenden Datenerhebung und von Auswertungen – Valoctocogen Roxaparvovec (Hämophilie A),https://www.g-ba.de/anwendungsbegleitende-datenerhebung-verfahren/2/
Germany,G-BA,roctavian,HEMA_adult,2023-03-16,recommended-restricted,outcomes-based,True,False,False,True,True,False,False,False,"Anhaltspunkt für einen nicht quantifizierbaren Zusatznutzen, weil die wissenschaftliche Datengrundlage eine Quantifizierung nicht zulässt",https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/877/
Germany,G-BA,casgevy,TDT_12plus,2025-07-03,recommended-restricted,none,False,False,False,True,True,False,False,False,"In der Gesamtschau liegt ein relevanter Vorteil für den Endpunkt Transfusionsunabhängigkeit vor. Eine abschließende Einschätzung des Nebenwirkungsprofils von Exagamglogen autotemcel ist aufgrund der begrenzten Daten zur Langzeitsicherheit und aufgrund fehlender vergleichender Daten nicht möglich. Im Ergebnis wird ein nicht quantifizierbarer Zusatznutzen für Exagamglogen autotemcel festgestellt, weil die wissenschaftliche Datengrundlage eine Quantifizierung nicht zulässt.",https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/1166/
Germany,G-BA,casgevy,SCD_VOC_12plus,2025-07-03,recommended-restricted,outcomes-based,True,False,False,True,False,False,False,False,"Da es sich um einarmige Studien handelt, ist eine vergleichende Bewertung und damit eine Quantifizierung des Ausmaßes des Zusatznutzens auf Grundlage dieser Daten nicht möglich. Insgesamt wird für Exagamglogen autotemcel ein nicht quantifizierbarer Zusatznutzen abgeleitet, weil die wissenschaftliche Datengrundlage eine Quantifizierung nicht zulässt.",https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/1167/
Germany,G-BA,casgevy,SCD_VOC_12plus,2025-09-18,recommended-restricted,outcomes-based,False,False,False,False,False,False,False,True,Nach der Angabe „circa 130 bis“ wird die Angabe „1 230“ durch die Angabe „330“ ersetzt.,https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/1167/
Germany,G-BA,zynteglo,TDT_12plus,2020-05-14,recommended-restricted,outcomes-based,True,False,False,True,True,False,False,False,"In der Gesamtschau wird ein nicht quantifizierbarer Zusatznutzen für Betibeglogene autotemcel festgestellt, weil die wissenschaftliche Datengrundlage eine Quantifizierung nicht zulässt. Aufgrund der geringen Anzahl und der anhand umfassender Ein- und Ausschlusskriterien engen Auswahl der in die Studien eingeschlossen Patienten verbleiben darüber hinaus Unsicherheiten bezüglich des Anteils an Patienten im Anwendungsgebiet, die nach Behandlung mit Betibeglogene autotemcel eine Transfusionsunabhängigkeit erlangen und bezüglich der Dauerhaftigkeit der Transfusionsunabhängigkeit.",https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/506/
Germany,G-BA,lenmeldy,MLD_presymptomatic,2021-11-04,recommended-restricted,none,True,False,False,True,True,False,False,False,Insgesamt lässt sich trotz der beschriebenen Unsicherheiten des historischen Vergleichs und der teilweise retrospektiven Datenerhebung vor dem Hintergrund des schweren Verlaufs der unbehandelten Geschwisterkinder und der vorliegenden Effektgröße ein sehr deutlicher Vorteil in der Endpunktkategorie Morbidität ableiten.,https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/684/
